"closure_id","stable_order","source_commit","source_path","source_sha256","source_bytes","source_lines","source_alpha_token_count","closure_included","canonical_reader_reachable","canonical_reader_order","inclusion_class","inclusion_reason","source_role","source_title_locator","source_olfileid","import_count","imports_resolved_ordered","imports_unresolved","incoming_importer_count","incoming_importers","asset_dependency_count","asset_dependencies","environment_total","environment_counts","part_macro_count","chapter_macro_count","section_macro_count","definition_object_count","theorem_object_count","proposition_object_count","lemma_object_count","corollary_object_count","example_object_count","problem_object_count","proof_object_count","figure_object_count","tikz_object_count","label_count","reference_count","citation_count","math_segment_count","target_path","target_status","target_sha256","target_bytes","target_alpha_token_count","qa_structural","qa_semantic","qa_build","qa_render","review_metadata","next_action"
"OLP-0001","1","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/open-logic-about.tex","e4f2e2ec5d9957fa71df41e9ed100641fe08230f63af6065eaafcb3d37346f4a","1494","29","220","true","true","1","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_front_matter","About the Open Logic Project","","0","","","0","","0","","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/tr/content/open-logic-about.tex","translated_file_present","9d30f00f8d320feba9b09e62192e85790e5980050f89321a5767f96f8f5f6d4c","1728","198","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0002","2","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/content.tex","b42cd7f4bfd4185ccda7f834a706973a728b2126498c873671924a77b4d8f1d6","2376","74","294","true","true","2","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","corpus_root","","","18","content/sets-functions-relations/sets-functions-relations-complete.tex|content/propositional-logic/propositional-logic.tex|content/first-order-logic/first-order-logic.tex|content/model-theory/model-theory.tex|content/computability/computability.tex|content/turing-machines/turing-machines.tex|content/incompleteness/incompleteness.tex|content/second-order-logic/second-order-logic.tex|content/lambda-calculus/lambda-calculus.tex|content/many-valued-logic/many-valued-logic.tex|content/normal-modal-logic/normal-modal-logic.tex|content/applied-modal-logic/applied-modal-logic.tex|content/intuitionistic-logic/intuitionistic-logic.tex|content/counterfactuals/counterfactuals.tex|content/set-theory/set-theory.tex|content/methods/methods.tex|content/history/history.tex|content/reference/reference.tex","","0","","0","","2","document:1|editorial:1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/tr/content/content.tex","translated_file_present","a9abb8f329b682acea399a3ca61667fc1d369fc3294a242c72070fb9dc60d0ab","2458","248","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0003","3","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets-functions-relations-complete.tex","03e55d8ee2ec4586a5dc8b64e6fa59950c46da3cdee54267946015e7bbd989ed","738","30","77","true","true","3","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","part_driver","Na\""ive Set Theory","","6","content/sets-functions-relations/sets/sets.tex|content/sets-functions-relations/relations/relations-complete.tex|content/sets-functions-relations/functions/functions.tex|content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/arithmetization/arithmetization.tex|content/sets-functions-relations/infinite/infinite.tex","","1","content/content.tex","0","","2","document:1|editorial:1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/tr/content/sets-functions-relations/sets-functions-relations-complete.tex","translated_file_present","3ccb553ad5129df098aba6c4db29c29634062118557c7b542ec163b9fc87e705","725","65","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0004","4","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/sets.tex","eea34d38bb52811468a0025d348457a0f4d3f44aae4b7cabb28551d6328e2785","380","25","22","true","true","4","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","Sets","","6","content/sets-functions-relations/sets/basics.tex|content/sets-functions-relations/sets/subsets.tex|content/sets-functions-relations/sets/important-sets.tex|content/sets-functions-relations/sets/unions-and-intersections.tex|content/sets-functions-relations/sets/pairs-and-products.tex|content/sets-functions-relations/sets/russells-paradox.tex","","2","content/sets-functions-relations/sets-functions-relations-complete.tex|content/sets-functions-relations/sets-functions-relations.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/tr/content/sets-functions-relations/sets/sets.tex","translated_file_present","e40eab39c76f68f4d13c75d65ee25f33d18db1a3323744ca8bd38083118c4086","364","23","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0005","5","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/basics.tex","8bc9151af0985e6e20c374aa38cddd1add7a8dffbabccc94b89f324f62c40f8c","3922","104","575","true","true","5","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Extensionality","sfr","0","","","1","content/sets-functions-relations/sets/sets.tex","0","","10","defn:1|document:1|ex:3|explain:1|prob:1|tagblock:3","0","0","1","1","0","0","0","0","3","1","0","0","0","0","0","0","52","locale/tr/content/sets-functions-relations/sets/basics.tex","translated_file_present","05b969a4d42f090daab737e87b482ac3dd7bf8050a1b100789864497a4a0f6e8","4211","442","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0006","6","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/subsets.tex","5d982f62c40325cf75da4517add45ca073e23fb9463cfb3adfb9aafbb8582e46","3618","104","543","true","true","6","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Subsets and Power Sets","sfr","0","","","1","content/sets-functions-relations/sets/sets.tex","0","","11","defn:3|document:1|ex:3|explain:1|prob:2|prop:1","0","0","1","3","0","1","0","0","3","2","0","0","0","1","0","0","65","locale/tr/content/sets-functions-relations/sets/subsets.tex","translated_file_present","9362c9b6280a1aedae99525c2e2ab1f4439855fddb71b5adb0b5220077477912","3982","473","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0007","7","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/important-sets.tex","b1b998cad3fa5aef48670f755245f86efe00b239d332a50e764147602405fb32","2720","70","315","true","true","7","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Some Important Sets","sfr","0","","","1","content/sets-functions-relations/sets/sets.tex","0","","7","document:1|ex:3|multline*:2|tagblock:1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","26","locale/tr/content/sets-functions-relations/sets/important-sets.tex","translated_file_present","9ee41305d94ad008e5a495507fe7b9cd41c598fbebe29d930c1c541586d25c3c","2769","257","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0008","8","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/unions-and-intersections.tex","2ad0eec70308ceeff2a4158b2dee60e59a9b1cf9268fc95c4bb1da05f65ad60d","6075","175","911","true","true","8","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Unions and Intersections","sfr","0","","","1","content/sets-functions-relations/sets/sets.tex","3","assets/diagrams/union.tikz|assets/diagrams/intersection.tikz|assets/diagrams/difference.tikz","23","align*:4|defn:5|document:1|ex:3|explain:3|figure:3|prob:4","0","0","1","5","0","0","0","0","3","4","0","3","0","3","4","0","72","locale/tr/content/sets-functions-relations/sets/unions-and-intersections.tex","translated_file_present","3531d0a54d2002b9a638baa6c099254927ff7aa3f9c417ef8111507b5a33f4d4","6281","726","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0009","9","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/pairs-and-products.tex","3db7f0241d387b49488f70e78062c24192b813873618f761565d97bd7249431c","4645","130","669","true","true","9","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Pairs, Tuples, Cartesian Products","sfr","0","","","1","content/sets-functions-relations/sets/sets.tex","0","","15","align*:1|array:1|defn:2|document:1|ex:3|explain:2|prob:3|proof:1|prop:1","0","0","1","2","0","1","0","0","3","3","1","0","0","2","1","0","78","locale/tr/content/sets-functions-relations/sets/pairs-and-products.tex","translated_file_present","7bfd3f3080af1b4762636aece836a0ac5d3b04be195a31966786fd5c087e8748","5237","599","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
"OLP-0010","10","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/sets/russells-paradox.tex","9a76315cd0d9cf89d27e90a9b87138b1c95aea98e0d26de3fe12d897b8c4d10d","3761","90","593","true","true","10","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Russell's Paradox","sfr","0","","","1","content/sets-functions-relations/sets/sets.tex","0","","6","digress:1|document:1|explain:1|proof:1|tagblock:1|thm:1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","34","locale/tr/content/sets-functions-relations/sets/russells-paradox.tex","translated_file_present","538f5024792bfa5e9d43a6716cbe496423687924c15baf7a28adee6d15c15fc2","4234","486","PENDING","PENDING","PENDING","PENDING","No independent Turkish replay recorded in this generated closure row; consult control/QA.csv and dated review receipts.","Retain exact target hash; rerun file-level QA after any edit and continue according to stable closure order."
